23301757812,0.0171205,-0.0137724,-0.0306022
23319335937,0.0171205,-0.0137724,-0.0306022
23336914062,0.0171205,-0.0137724,-0.0306022
23359375000,0.0180144,-0.012152,-0.0356965
23377929687,0.0180144,-0.012152,-0.0356965
23400390625,0.0217123,-0.014737,-0.0468308
23418945312,0.0217123,-0.014737,-0.0468308
23436523437,0.0217123,-0.014737,-0.0468308
23458984375,0.0268128,-0.0103168,-0.0459431
23476562500,0.0268128,-0.0103168,-0.0459431
23499023437,0.0209951,-0.0122329,-0.0563384
23517578125,0.0209951,-0.0122329,-0.0563384
23623046875,0.0207629,0.0661147,-0.0613108
23645507812,0.0015227,0.0753664,-0.0522787
23663085937,0.0015227,0.0753664,-0.0522787
23680664062,0.0015227,0.0753664,-0.0522787
23702148437,-0.0139831,0.0700118,-0.0473703
23720703125,-0.0139831,0.0700118,-0.0473703
23744140625,-0.00811682,0.0599031,-0.0299346
23763671875,-0.00811682,0.0599031,-0.0299346
23781250000,-0.00811682,0.0599031,-0.0299346
23802734375,-0.023578,0.0425282,-0.0180133
23820312500,-0.023578,0.0425282,-0.0180133
23970703125,-0.0810679,-0.0382708,-0.00892108
23994140625,-0.0169534,-0.000343857,-0.0141118
24012695312,-0.0169534,-0.000343857,-0.0141118
24030273437,-0.0169534,-0.000343857,-0.0141118
24051757812,0.0567241,0.024893,-0.0129929
24071289062,0.0567241,0.024893,-0.0129929
24087890625,0.0567241,0.024893,-0.0129929
24111328125,0.0988695,0.034031,-0.0191228
24128906250,0.0988695,0.034031,-0.0191228
24151367187,0.154268,0.0278804,-0.0301113
24168945312,0.154268,0.0278804,-0.0301113
24187500000,0.154268,0.0278804,-0.0301113
24287109375,0.246055,-0.00119251,-0.0807776
24310546875,0.30527,0.00633158,-0.124512
24329101562,0.30527,0.00633158,-0.124512
24351562500,0.403632,-0.0232529,-0.155307
24369140625,0.403632,-0.0232529,-0.155307
24386718750,0.403632,-0.0232529,-0.155307
24409179687,0.538865,-0.0521739,-0.178598
24426757812,0.538865,-0.0521739,-0.178598
24449218750,0.736742,-0.0378363,-0.225949
24467773437,0.736742,-0.0378363,-0.225949
24485351562,0.736742,-0.0378363,-0.225949
24508789062,0.951628,-0.006751,-0.280608
24727539062,1.24004,0.0620473,-0.340655
24750000000,1.42701,0.199246,-0.43564
24767578125,1.42701,0.199246,-0.43564
24785156250,1.42701,0.199246,-0.43564
24807617187,1.48497,0.259914,-0.464386
24825195312,1.48497,0.259914,-0.464386
24847656250,1.50332,0.299836,-0.480916
24865234375,1.50332,0.299836,-0.480916
24882812500,1.50332,0.299836,-0.480916
24904296875,1.53039,0.337454,-0.493109
24921875000,1.53039,0.337454,-0.493109
24938476562,1.53039,0.337454,-0.493109
24959960937,1.52641,0.376244,-0.502508
24978515625,1.52641,0.376244,-0.502508
25001953125,1.5239,0.426183,-0.51435
25019531250,1.5239,0.426183,-0.51435
25038085937,1.5239,0.426183,-0.51435
25060546875,1.52214,0.473488,-0.516699
25078125000,1.52214,0.473488,-0.516699
25100585937,1.52983,0.532307,-0.526594
25118164062,1.52983,0.532307,-0.526594
25135742187,1.52983,0.532307,-0.526594
25159179687,1.54498,0.596263,-0.536144
25178710937,1.54498,0.596263,-0.536144
25201171875,1.55265,0.655075,-0.54602
25218750000,1.55265,0.655075,-0.54602
25236328125,1.55265,0.655075,-0.54602
25387695312,1.54831,0.752322,-0.560202
25410156250,1.50014,0.765367,-0.578662
25427734375,1.50014,0.765367,-0.578662
25450195312,1.47303,0.744129,-0.587976
25468750000,1.47303,0.744129,-0.587976
25487304687,1.47303,0.744129,-0.587976
25509765625,1.45978,0.725061,-0.591952
25527343750,1.45978,0.725061,-0.591952
25549804687,1.4607,0.714607,-0.590121
25568359375,1.4607,0.714607,-0.590121
25585937500,1.4607,0.714607,-0.590121
25608398437,1.45036,0.717833,-0.598946
25627929687,1.45036,0.717833,-0.598946
25733398437,1.41463,0.743982,-0.593817
25755859375,1.41242,0.757557,-0.58511
25773437500,1.41242,0.757557,-0.58511
25795898437,1.4174,0.774109,-0.590998
25814453125,1.4174,0.774109,-0.590998
25831054687,1.4174,0.774109,-0.590998
25853515625,1.40486,0.78664,-0.576565
25871093750,1.40486,0.78664,-0.576565
25888671875,1.40486,0.78664,-0.576565
25911132812,1.40486,0.78664,-0.576565
25929687500,1.40486,0.78664,-0.576565
25952148437,1.40406,0.784991,-0.571503
25968750000,1.40406,0.784991,-0.571503
26121093750,1.42811,0.734529,-0.561579
26139648437,1.42811,0.734529,-0.561579
26162109375,1.43188,0.715701,-0.55129
26180664062,1.43188,0.715701,-0.55129
26203125000,1.42166,0.706815,-0.553236
26221679687,1.42166,0.706815,-0.553236
26239257812,1.42166,0.706815,-0.553236
26333984375,1.4092,0.685134,-0.547699
26358398437,1.40421,0.668576,-0.541821
26375976562,1.40421,0.668576,-0.541821
26399414062,1.39844,0.654644,-0.545401
26416992187,1.39844,0.654644,-0.545401
26435546875,1.39844,0.654644,-0.545401
26458007812,1.40288,0.649595,-0.547053
26478515625,1.40288,0.649595,-0.547053
26501953125,1.41845,0.642966,-0.544964
26520507812,1.41845,0.642966,-0.544964
26538085937,1.41845,0.642966,-0.544964
26561523437,1.42301,0.625794,-0.539725
26580078125,1.42301,0.625794,-0.539725
26603515625,1.41266,0.624741,-0.533996
26621093750,1.41266,0.624741,-0.533996
26639648437,1.41266,0.624741,-0.533996
26662109375,1.3984,0.650363,-0.530852
26680664062,1.3984,0.650363,-0.530852
26703125000,1.39073,0.691576,-0.529159
26721679687,1.39073,0.691576,-0.529159
26869140625,1.39808,0.704548,-0.521143
26887695312,1.39808,0.704548,-0.521143
26911132812,1.41256,0.754704,-0.518815
26929687500,1.41256,0.754704,-0.518815
26953125000,1.41164,0.765168,-0.520634
26971679687,1.41164,0.765168,-0.520634
26989257812,1.41164,0.765168,-0.520634
27013671875,1.42065,0.742949,-0.517066
27031250000,1.42065,0.742949,-0.517066
27054687500,1.41054,0.721942,-0.51212
27073242187,1.41054,0.721942,-0.51212
27090820312,1.41054,0.721942,-0.51212
27113281250,1.40841,0.701302,-0.512318
27218750000,1.40464,0.715843,-0.50805
27237304687,1.40464,0.715843,-0.50805
27260742187,1.38987,0.724146,-0.515213
27279296875,1.38987,0.724146,-0.515213
27302734375,1.38165,0.743744,-0.5093
27321289062,1.38165,0.743744,-0.5093
27339843750,1.38165,0.743744,-0.5093
27363281250,1.39333,0.763775,-0.509787
27381835937,1.39333,0.763775,-0.509787
27404296875,1.39534,0.79225,-0.501924
27422851562,1.39534,0.79225,-0.501924
27441406250,1.39534,0.79225,-0.501924
27464843750,1.38712,0.811855,-0.496001
27614257812,1.38925,0.832492,-0.495806
27631835937,1.38925,0.832492,-0.495806
27655273437,1.38804,0.797106,-0.479632
27672851562,1.38804,0.797106,-0.479632
27691406250,1.38804,0.797106,-0.479632
27714843750,1.38735,0.783342,-0.467684
27734375000,1.38735,0.783342,-0.467684
27833984375,1.43084,0.795292,-0.446765
27857421875,1.40005,0.772226,-0.430394
27875000000,1.40005,0.772226,-0.430394
27892578125,1.40005,0.772226,-0.430394
27914062500,1.40312,0.74392,-0.422725
27931640625,1.40312,0.74392,-0.422725
27953125000,1.43435,0.71849,-0.411648
27972656250,1.43435,0.71849,-0.411648
27991210937,1.43435,0.71849,-0.411648
28014648437,1.44912,0.710188,-0.4045
28033203125,1.44912,0.710188,-0.4045
28056640625,1.44979,0.719678,-0.401865
28075195312,1.44979,0.719678,-0.401865
28092773437,1.44979,0.719678,-0.401865
28115234375,1.43046,0.740886,-0.39969
28133789062,1.43046,0.740886,-0.39969
28155273437,1.42227,0.760491,-0.393758
28173828125,1.42227,0.760491,-0.393758
28192382812,1.42227,0.760491,-0.393758
28214843750,1.41794,0.753424,-0.385245
28372070312,1.42848,0.72594,-0.362698
28390625000,1.42848,0.72594,-0.362698
28414062500,1.37222,0.742262,-0.353778
28432617187,1.37222,0.742262,-0.353778
28456054687,1.37231,0.730151,-0.346908
28475585937,1.37231,0.730151,-0.346908
28493164062,1.37231,0.730151,-0.346908
28516601562,1.37241,0.71803,-0.340039
28535156250,1.37241,0.71803,-0.340039
28557617187,1.37321,0.719679,-0.345096
28576171875,1.37321,0.719679,-0.345096
28599609375,1.35607,0.727317,-0.351638
28619140625,1.35607,0.727317,-0.351638
28720703125,1.35617,0.715208,-0.34478
28739257812,1.35617,0.715208,-0.34478
28762695312,1.34594,0.706339,-0.346713
28781250000,1.34594,0.706339,-0.346713
28805664062,1.36662,0.704113,-0.343635
28823242187,1.36662,0.704113,-0.343635
28841796875,1.36662,0.704113,-0.343635
28865234375,1.36287,0.718668,-0.339359
28883789062,1.36287,0.718668,-0.339359
28906250000,1.35627,0.703088,-0.337896
28924804687,1.35627,0.703088,-0.337896
28943359375,1.35627,0.703088,-0.337896
28966796875,1.36967,0.675792,-0.335972
29118164062,1.386,0.666504,-0.324382
29136718750,1.386,0.666504,-0.324382
29160156250,1.40298,0.662431,-0.295609
29178710937,1.40298,0.662431,-0.295609
29202148437,1.39203,0.639808,-0.285631
29221679687,1.39203,0.639808,-0.285631
29239257812,1.39203,0.639808,-0.285631
29333984375,1.43662,0.587041,-0.272674
29356445312,1.41957,0.582564,-0.272324
29374023437,1.41957,0.582564,-0.272324
29392578125,1.41957,0.582564,-0.272324
29415039062,1.39447,0.589872,-0.273726
29432617187,1.39447,0.589872,-0.273726
29455078125,1.37972,0.59819,-0.280866
29474609375,1.37972,0.59819,-0.280866
29493164062,1.37972,0.59819,-0.280866
29516601562,1.36289,0.573766,-0.281335
29536132812,1.36289,0.573766,-0.281335
29557617187,1.33945,0.533759,-0.280295
29576171875,1.33945,0.533759,-0.280295
29594726562,1.33945,0.533759,-0.280295
29617187500,1.33223,0.496586,-0.274571
29634765625,1.33223,0.496586,-0.274571
29658203125,1.34653,0.42459,-0.279722
29677734375,1.34653,0.42459,-0.279722
29701171875,1.46769,0.243222,-0.287347
29719726562,1.46769,0.243222,-0.287347
29878906250,2.9118,0.208261,-0.288488
29902343750,4.40485,3.05738,1.96673
29921875000,4.40485,3.05738,1.96673
29940429687,4.40485,3.05738,1.96673
29962890625,4.44282,3.11925,6.23178
29981445312,4.44282,3.11925,6.23178
30005859375,4.67876,2.98197,10.9789
30023437500,4.67876,2.98197,10.9789
30041992187,4.67876,2.98197,10.9789
30065429687,3.31782,2.92394,15.0514
30083007812,3.31782,2.92394,15.0514
30106445312,1.27943,3.2212,18.407
30125000000,1.27943,3.2212,18.407
30143554687,1.27943,3.2212,18.407
30243164062,-4.28927,5.76843,26.212
30266601562,-7.21244,8.07734,31.3418
30285156250,-7.21244,8.07734,31.3418
30307617187,-9.24707,9.97496,36.1542
30327148437,-9.24707,9.97496,36.1542
30344726562,-9.24707,9.97496,36.1542
30368164062,-7.73241,9.26248,38.6722
30386718750,-7.73241,9.26248,38.6722
30409179687,-4.39274,7.02844,39.4229
30427734375,-4.39274,7.02844,39.4229
30451171875,-2.822,5.93784,39.6058
30471679687,-2.822,5.93784,39.6058
30490234375,-2.822,5.93784,39.6058
30514648437,-2.07903,6.00335,39.6839
30663085937,-1.47733,5.41235,39.7674
30682617187,-1.47733,5.41235,39.7674
30706054687,-0.566656,3.88333,39.8206
30724609375,-0.566656,3.88333,39.8206
30821289062,-0.277476,3.39186,40.082
30840820312,-0.277476,3.39186,40.082
30864257812,0.113566,3.52147,40.2633
30882812500,0.113566,3.52147,40.2633
30905273437,0.941309,3.52653,40.5044
30923828125,0.941309,3.52653,40.5044
30942382812,0.941309,3.52653,40.5044
30964843750,2.11467,3.24039,40.804
30983398437,2.11467,3.24039,40.804
31005859375,3.77213,2.80308,41.1931
31025390625,3.77213,2.80308,41.1931
31043945312,3.77213,2.80308,41.1931
31067382812,5.97245,2.33798,41.8012
31085937500,5.97245,2.33798,41.8012
31108398437,8.91222,1.83768,42.3252
31126953125,8.91222,1.83768,42.3252
31145507812,8.91222,1.83768,42.3252
31167968750,13.4821,1.25768,42.6607
31186523437,13.4821,1.25768,42.6607
31208007812,20.7632,0.738809,42.8172
31227539062,20.7632,0.738809,42.8172
31246093750,20.7632,0.738809,42.8172
31269531250,32.3785,0.346771,43.4913
31289062500,32.3785,0.346771,43.4913
31440429687,68.149,-5.05837,48.9856
31464843750,66.8855,-12.5167,58.9696
31483398437,66.8855,-12.5167,58.9696
31505859375,51.4989,-11.2353,60.6397
31524414062,51.4989,-11.2353,60.6397
31542968750,51.4989,-11.2353,60.6397
31566406250,38.6302,-7.18901,62.4399
31584960937,38.6302,-7.18901,62.4399
31607421875,26.1915,-3.01401,64.6447
31625000000,26.1915,-3.01401,64.6447
31643554687,26.1915,-3.01401,64.6447
31666992187,14.2731,1.83534,65.7558
31685546875,14.2731,1.83534,65.7558
31708007812,4.27503,6.53904,65.7043
31810546875,-14.8286,17.26,63.437
31830078125,-14.8286,17.26,63.437
31853515625,-20.1225,20.6415,64.298
31873046875,-20.1225,20.6415,64.298
31891601562,-20.1225,20.6415,64.298
31914062500,-19.3296,19.3589,65.5215
31932617187,-19.3296,19.3589,65.5215
31955078125,-14.7515,14.2776,64.7393
31973632812,-14.7515,14.2776,64.7393
31992187500,-14.7515,14.2776,64.7393
32016601562,-9.32487,10.7265,65.5231
32035156250,-9.32487,10.7265,65.5231
32058593750,-4.74636,8.8028,66.474
32077148437,-4.74636,8.8028,66.474
32230468750,-1.1873,4.07854,67.2338
32254882812,-1.32844,2.62988,68.0056
32273437500,-1.32844,2.62988,68.0056
32291992187,-1.32844,2.62988,68.0056
32385742187,-1.22548,2.10901,68.9768
32409179687,-0.747503,1.81661,69.5104
32426757812,-0.747503,1.81661,69.5104
32444335937,-0.747503,1.81661,69.5104
32466796875,0.173611,1.57418,70.05
32484375000,0.173611,1.57418,70.05
32506835937,1.73391,1.31591,70.6078
32524414062,1.73391,1.31591,70.6078
32541992187,1.73391,1.31591,70.6078
32564453125,4.54891,0.543361,71.3381
32583984375,4.54891,0.543361,71.3381
32606445312,9.56633,-0.285819,71.8152
32625000000,9.56633,-0.285819,71.8152
32643554687,9.56633,-0.285819,71.8152
32666992187,18.111,-1.17122,71.8711
32685546875,18.111,-1.17122,71.8711
32707031250,32.8172,-3.65207,72.0213
32725585937,32.8172,-3.65207,72.0213
32743164062,32.8172,-3.65207,72.0213
32766601562,54.3579,-8.70499,75.1938
32785156250,54.3579,-8.70499,75.1938
32807617187,69.8969,-13.8777,77.576
32826171875,69.8969,-13.8777,77.576
32844726562,69.8969,-13.8777,77.576
32995117187,57.9749,-13.9636,81.5225
33019531250,31.8946,-2.72175,81.8893
33038085937,31.8946,-2.72175,81.8893
33061523437,18.7389,0.907469,82.5356
33080078125,18.7389,0.907469,82.5356
33102539062,7.20078,4.81491,81.2806
33121093750,7.20078,4.81491,81.2806
33139648437,7.20078,4.81491,81.2806
33163085937,-3.86354,9.46083,79.4225
33182617187,-3.86354,9.46083,79.4225
33206054687,-13.1451,13.5003,77.7377
33223632812,-13.1451,13.5003,77.7377
33242187500,-13.1451,13.5003,77.7377
33265625000,-19.3493,16.8092,77.6096
33366210937,-18.2662,13.6753,76.5236
33385742187,-18.2662,13.6753,76.5236
33409179687,-11.7408,10.9407,76.6691
33427734375,-11.7408,10.9407,76.6691
33446289062,-11.7408,10.9407,76.6691
33468750000,-6.06485,9.69358,77.7687
33487304687,-6.06485,9.69358,77.7687
33510742187,-2.96747,8.19343,77.8319
33530273437,-2.96747,8.19343,77.8319
33547851562,-2.96747,8.19343,77.8319
33571289062,-1.50034,6.75673,77.8879
33589843750,-1.50034,6.75673,77.8879
33613281250,-0.659747,5.98028,77.9836
33631835937,-0.659747,5.98028,77.9836
33780273437,0.432889,5.20391,78.3446
33802734375,2.31509,4.76255,78.7363
33821289062,2.31509,4.76255,78.7363
33840820312,2.31509,4.76255,78.7363
33935546875,6.33938,4.70045,79.3244
33958984375,8.67788,4.37425,79.7283
33986328125,8.67788,4.37425,79.7283
34008789062,10.759,3.70051,80.0
34027343750,10.759,3.70051,80.0
34044921875,10.759,3.70051,80.0
34067382812,12.3139,2.68017,80.3225
34085937500,12.3139,2.68017,80.3225
34108398437,14.3424,1.73136,80.6174
34126953125,14.3424,1.73136,80.6174
34147460937,14.3424,1.73136,80.6174
34170898437,18.2299,1.10866,80.687
34188476562,18.2299,1.10866,80.687
34210937500,25.2163,0.145575,80.3086
34230468750,25.2163,0.145575,80.3086
34249023437,25.2163,0.145575,80.3086
34271484375,37.1026,-1.88303,81.3573
34291015625,37.1026,-1.88303,81.3573
34313476562,59.5461,-7.59798,83.442
34332031250,59.5461,-7.59798,83.442
34354492187,73.5072,-12.2355,81.6085
34373046875,73.5072,-12.2355,81.6085
34391601562,73.5072,-12.2355,81.6085
34416015625,71.7521,-14.9541,81.624
34572265625,45.1979,-10.916,79.6044
34591796875,45.1979,-10.916,79.6044
34614257812,16.753,-1.62829,76.4035
34633789062,16.753,-1.62829,76.4035
34657226562,5.82092,3.12973,72.3169
34676757812,5.82092,3.12973,72.3169
34695312500,5.82092,3.12973,72.3169
34718750000,-3.9193,8.52412,67.598
34737304687,-3.9193,8.52412,67.598
34760742187,-11.0497,11.1192,63.1812
34779296875,-11.0497,11.1192,63.1812
34797851562,-11.0497,11.1192,63.1812
34821289062,-13.5091,12.1775,61.5873
34839843750,-13.5091,12.1775,61.5873
34863281250,-7.54675,9.92252,62.4077
34966796875,-1.31305,5.99347,63.6013
34985351562,-1.31305,5.99347,63.6013
35008789062,-0.920615,5.07327,63.6185
35027343750,-0.920615,5.07327,63.6185
35045898437,-0.920615,5.07327,63.6185
35069335937,-0.993511,4.49177,63.6609
35087890625,-0.993511,4.49177,63.6609
35111328125,-0.864875,3.90266,63.5871
35129882812,-0.864875,3.90266,63.5871
35148437500,-0.864875,3.90266,63.5871
35171875000,-0.928123,3.33951,63.5109
35189453125,-0.928123,3.33951,63.5109
35211914062,-1.0508,3.17166,63.4884
35372070312,-1.31855,2.90002,63.4306
35390625000,-1.31855,2.90002,63.4306
35413085937,-1.41644,2.64286,63.4835
35503906250,-1.41644,2.64286,63.4835
35531250000,-1.35753,2.47756,63.5902
35549804687,-1.35753,2.47756,63.5902
35572265625,-1.39447,2.3882,63.6304
35589843750,-1.39447,2.3882,63.6304
35611328125,-1.33171,2.27832,63.6368
35628906250,-1.33171,2.27832,63.6368
35646484375,-1.33171,2.27832,63.6368
35668945312,-1.24596,2.19682,63.6385
35687500000,-1.24596,2.19682,63.6385
35709960937,-1.22908,2.13501,63.6632
35729492187,-1.22908,2.13501,63.6632
35748046875,-1.22908,2.13501,63.6632
35771484375,-1.30873,2.09013,63.7
35790039062,-1.30873,2.09013,63.7
35812500000,-1.33406,1.97867,63.7457
35831054687,-1.33406,1.97867,63.7457
35848632812,-1.33406,1.97867,63.7457
35872070312,-1.26764,1.80086,63.791
35890625000,-1.26764,1.80086,63.791
35914062500,-1.16619,1.57502,63.8508
35932617187,-1.16619,1.57502,63.8508
35955078125,-1.04013,1.28905,63.9296
35973632812,-1.04013,1.28905,63.9296
35992187500,-1.04013,1.28905,63.9296
36142578125,-0.269324,0.711059,64.2093
36166015625,1.95219,0.165808,64.5946
36184570312,1.95219,0.165808,64.5946
36207031250,3.84976,0.0362284,64.759
36225585937,3.84976,0.0362284,64.759
36244140625,3.84976,0.0362284,64.759
36268554687,6.14199,-0.0328116,64.8085
36288085937,6.14199,-0.0328116,64.8085
36312500000,8.44774,-0.10353,64.8249
36330078125,8.44774,-0.10353,64.8249
36348632812,8.44774,-0.10353,64.8249
36372070312,10.4091,-0.180273,64.8306
36390625000,10.4091,-0.180273,64.8306
36414062500,12.0229,-0.23346,64.828
36513671875,14.5119,-0.205033,64.8642
36533203125,14.5119,-0.205033,64.8642
36550781250,14.5119,-0.205033,64.8642
36574218750,15.6936,-0.156697,64.8968
36592773437,15.6936,-0.156697,64.8968
36615234375,16.9179,-0.0982046,64.9365
36633789062,16.9179,-0.0982046,64.9365
36657226562,18.1778,-0.177411,64.9318
36676757812,18.1778,-0.177411,64.9318
